Unnamed: 0,Date,Manufacturing_Date,Expiry_Date,Days_to_Expiry_at_Sale,Is_Near_Expiry_At_Sale,Product_ID,Product_Name,Category,Company_Name,Is_Perishable,Shelf_Life_Days,Storage_Temperature,Lot_ID,Stock_Batch_Quantity,Quantity_Stocked,Quantity_Sold,Wastage_Units,On_Hand_After_Sale,Near_Expiry_Units,Price_per_Unit,Revenue,Feedback_Score,Supermarket_Branch
19150,2024-03-24,2024-01-27,2024-09-21,181,False,9232,Masala Namkeen 150g,Snacks,Haldiram's,False,238,Ambient (20-25°C),LOT-20240127-681,1091,751,388,15,348,23,25.11,9742.68,5,Supermarket C - HSR Layout
19151,2024-10-09,2024-10-06,2024-10-13,4,False,4892,Tomato,Vegetables,Namdhari,True,7,Cool (10-15°C),LOT-20241006-103,664,422,261,19,142,36,51.75,13506.75,5,Supermarket C - HSR Layout
19152,2025-11-06,2025-06-13,2026-02-06,92,False,9935,Potato Chips 100g,Snacks,Lays,False,238,Ambient (20-25°C),LOT-20250613-501,642,437,193,9,235,48,147.18,28405.74,4,Supermarket C - HSR Layout
19153,2025-05-07,2025-05-05,2025-05-16,9,False,5783,Curd 400g,Dairy,Amul,True,11,Chilled (2-4°C),LOT-20250505-413,862,615,249,40,326,42,29.02,7225.98,5,Supermarket C - HSR Layout
19154,2023-02-02,2023-01-23,2023-02-03,1,True,3435,Grapes,Fruits,Reliance Fresh,True,11,Cool (10-15°C),LOT-20230123-640,266,152,59,9,84,84,83.04,4899.36,4,Supermarket C - HSR Layout
19155,2024-09-30,2024-09-30,2024-10-07,7,False,4892,Carrot,Vegetables,FarmGate,True,7,Cool (10-15°C),LOT-20240930-144,506,462,212,25,225,11,41.53,8804.36,5,Supermarket C - HSR Layout
19156,2025-05-22,2025-05-14,2025-05-25,3,True,7473,Eggs Dozen,Meat,Local Farm,True,11,Frozen (-18°C),LOT-20250514-760,491,207,96,12,99,99,143.69,13794.24,2,Supermarket C - HSR Layout
19157,2023-06-17,2023-02-18,2024-01-06,203,False,8607,Mango Juice 1L,Beverages,Paper Boat,False,322,Ambient (20-25°C),LOT-20230218-255,957,433,114,15,304,27,119.27,13596.78,5,Supermarket C - HSR Layout
19158,2023-03-02,2023-03-02,2023-03-20,18,False,5642,Curd 400g,Dairy,Amul,True,18,Chilled (2-4°C),LOT-20230302-218,63,50,27,1,22,6,96.25,2598.75,3,Supermarket C - HSR Layout
19159,2024-11-02,2024-11-02,2024-11-08,6,False,6973,Croissant,Bakery,Local Bakery,True,6,Ambient (20-25°C),LOT-20241102-630,745,525,290,21,214,31,51.82,15027.8,5,Supermarket C - HSR Layout
19160,2023-04-26,2023-04-25,2023-05-01,5,False,7428,Chicken Breast 500g,Meat,Licious,True,6,Frozen (-18°C),LOT-20230425-629,619,564,352,23,189,31,266.2,93702.4,3,Supermarket C - HSR Layout
19161,2024-08-07,2024-06-26,2024-11-21,106,False,8751,Soda 500ml,Beverages,Coca-Cola,False,148,Ambient (20-25°C),LOT-20240626-985,915,631,224,23,384,63,37.88,8485.12,3,Supermarket C - HSR Layout
19162,2023-11-24,2023-11-15,2023-11-29,5,False,5270,Yogurt Cup,Dairy,Nestlé,True,14,Chilled (2-4°C),LOT-20231115-800,364,125,59,7,59,0,91.93,5423.87,3,Supermarket C - HSR Layout
19163,2025-05-20,2025-05-20,2025-06-01,12,False,5719,Yogurt Cup,Dairy,Nestlé,True,12,Chilled (2-4°C),LOT-20250520-559,485,243,119,16,108,20,59.59,7091.21,5,Supermarket C - HSR Layout
19164,2025-06-10,2025-06-04,2025-06-17,7,False,3759,Pomegranate,Fruits,FreshFarms,True,13,Cool (10-15°C),LOT-20250604-319,249,181,77,17,87,23,90.52,6970.04,5,Supermarket C - HSR Layout
19165,2025-02-11,2025-01-27,2025-02-16,5,False,5887,Paneer 200g,Dairy,Nandini,True,20,Chilled (2-4°C),LOT-20250127-491,472,330,137,28,165,0,106.96,14653.52,4,Supermarket C - HSR Layout
19166,2025-03-06,2025-02-28,2025-03-07,1,True,4642,Potato,Vegetables,Namdhari,True,7,Cool (10-15°C),LOT-20250228-845,355,238,143,17,78,78,35.14,5025.02,4,Supermarket C - HSR Layout
19167,2023-07-11,2023-07-06,2023-07-13,2,True,4142,Carrot,Vegetables,FarmGate,True,7,Cool (10-15°C),LOT-20230706-509,342,216,101,16,99,99,41.01,4142.01,3,Supermarket C - HSR Layout
19168,2025-02-16,2025-02-11,2025-02-19,3,True,7186,Chicken Breast 500g,Meat,Licious,True,8,Frozen (-18°C),LOT-20250211-564,462,396,168,30,198,198,261.2,43881.6,3,Supermarket C - HSR Layout
19169,2023-10-27,2023-10-19,2023-10-31,4,False,4260,Tomato,Vegetables,Namdhari,True,12,Cool (10-15°C),LOT-20231019-128,362,271,130,17,124,18,19.79,2572.7,2,Supermarket C - HSR Layout
19170,2024-06-27,2024-06-27,2024-07-06,9,False,5160,Milk 500ml,Dairy,Amul,True,9,Chilled (2-4°C),LOT-20240627-554,669,456,314,12,130,22,44.18,13872.52,5,Supermarket C - HSR Layout
19171,2025-09-26,2025-03-01,2025-11-05,40,False,9119,Biscuit 200g,Snacks,Parle,False,249,Ambient (20-25°C),LOT-20250301-610,915,554,185,21,348,81,122.37,22638.45,4,Supermarket C - HSR Layout
19172,2023-01-20,2023-01-14,2023-01-22,2,True,4686,Potato,Vegetables,Namdhari,True,8,Cool (10-15°C),LOT-20230114-758,606,450,230,24,196,196,25.44,5851.2,3,Supermarket C - HSR Layout
19173,2023-06-19,2023-04-30,2023-09-14,87,False,9278,Masala Namkeen 150g,Snacks,Haldiram's,False,137,Ambient (20-25°C),LOT-20230430-758,722,594,251,16,327,16,97.53,24480.03,4,Supermarket C - HSR Layout
19174,2024-09-24,2024-09-22,2024-09-27,3,True,7686,Eggs Dozen,Meat,Local Farm,True,5,Frozen (-18°C),LOT-20240922-545,433,264,98,19,147,147,278.01,27244.98,4,Supermarket C - HSR Layout
19175,2023-09-22,2023-09-20,2023-09-24,2,True,6613,Brown Bread,Bakery,Britannia,True,4,Ambient (20-25°C),LOT-20230920-909,575,521,263,24,234,234,46.01,12100.63,4,Supermarket C - HSR Layout
19176,2024-08-28,2024-08-14,2024-08-28,0,True,3508,Apple,Fruits,Del Monte,True,14,Cool (10-15°C),LOT-20240814-356,643,387,159,23,205,205,106.15,16877.85,3,Supermarket C - HSR Layout
19177,2025-06-01,2025-02-05,2025-12-17,199,False,8307,Orange Juice 1L,Beverages,Real,False,315,Ambient (20-25°C),LOT-20250205-571,1145,370,120,14,236,17,32.03,3843.6,5,Supermarket C - HSR Layout
19178,2024-10-03,2024-10-02,2024-10-07,4,False,6157,Brown Bread,Bakery,Britannia,True,5,Ambient (20-25°C),LOT-20241002-393,506,494,318,25,151,21,109.88,34941.84,5,Supermarket C - HSR Layout
19179,2024-05-04,2024-04-30,2024-05-05,1,True,6205,Croissant,Bakery,Local Bakery,True,5,Ambient (20-25°C),LOT-20240430-947,684,431,229,27,175,175,56.35,12904.15,4,Supermarket C - HSR Layout
19180,2023-04-27,2023-04-21,2023-05-02,5,False,5195,Paneer 200g,Dairy,Nandini,True,11,Chilled (2-4°C),LOT-20230421-161,488,390,203,20,167,7,25.05,5085.15,4,Supermarket C - HSR Layout
19181,2024-03-29,2024-03-27,2024-04-06,8,False,5590,Yogurt Cup,Dairy,Nestlé,True,10,Chilled (2-4°C),LOT-20240327-373,218,124,68,9,47,6,45.3,3080.4,5,Supermarket C - HSR Layout
19182,2025-04-28,2025-04-19,2025-04-29,1,True,4477,Onion,Vegetables,Namdhari,True,10,Cool (10-15°C),LOT-20250419-803,249,184,108,5,71,71,20.64,2229.12,3,Supermarket C - HSR Layout
19183,2023-05-09,2023-05-07,2023-05-19,10,False,4576,Potato,Vegetables,Namdhari,True,12,Cool (10-15°C),LOT-20230507-484,552,534,331,25,178,6,23.54,7791.74,4,Supermarket C - HSR Layout
19184,2023-06-11,2023-06-07,2023-12-29,201,False,9053,Chocolate Bar 45g,Snacks,Cadbury,False,205,Ambient (20-25°C),LOT-20230607-817,1004,655,260,12,383,92,116.4,30264.0,5,Supermarket C - HSR Layout
19185,2023-05-08,2023-05-04,2023-05-10,2,True,6709,Pav 6pc,Bakery,Modern Foods,True,6,Ambient (20-25°C),LOT-20230504-185,704,417,248,30,139,139,118.58,29407.84,4,Supermarket C - HSR Layout
19186,2023-06-18,2023-06-03,2023-07-02,14,False,5634,Paneer 200g,Dairy,Nandini,True,29,Chilled (2-4°C),LOT-20230603-200,351,230,119,12,99,20,22.84,2717.96,3,Supermarket C - HSR Layout
19187,2024-06-22,2024-06-16,2024-06-22,0,True,6657,Brown Bread,Bakery,Britannia,True,6,Ambient (20-25°C),LOT-20240616-636,382,247,119,18,110,110,81.1,9650.9,1,Supermarket C - HSR Layout
19188,2024-01-03,2023-12-30,2024-01-07,4,False,5282,Curd 400g,Dairy,Amul,True,8,Chilled (2-4°C),LOT-20231230-532,489,345,222,12,111,17,45.68,10140.96,4,Supermarket C - HSR Layout
19189,2025-01-01,2024-12-06,2025-09-18,260,False,8515,Mango Juice 1L,Beverages,Paper Boat,False,286,Ambient (20-25°C),LOT-20241206-420,789,456,264,9,183,49,74.99,19797.36,5,Supermarket C - HSR Layout
19190,2024-12-08,2024-11-27,2025-05-28,171,False,9868,Chocolate Bar 45g,Snacks,Cadbury,False,182,Ambient (20-25°C),LOT-20241127-351,1003,738,324,27,387,55,59.15,19164.6,4,Supermarket C - HSR Layout
19191,2025-10-05,2025-01-25,2025-10-25,20,False,8434,Mango Juice 1L,Beverages,Paper Boat,False,273,Ambient (20-25°C),LOT-20250125-124,903,694,213,28,453,64,62.74,13363.62,3,Supermarket C - HSR Layout
19192,2023-11-17,2023-11-15,2024-04-02,137,False,9016,Masala Namkeen 150g,Snacks,Haldiram's,False,139,Ambient (20-25°C),LOT-20231115-815,793,329,169,7,153,3,70.79,11963.51,3,Supermarket C - HSR Layout
19193,2024-08-15,2024-08-12,2024-08-20,5,False,4612,Potato,Vegetables,Namdhari,True,8,Cool (10-15°C),LOT-20240812-207,510,397,209,22,166,22,39.88,8334.92,5,Supermarket C - HSR Layout
19194,2024-11-09,2024-10-24,2024-11-19,10,False,5900,Yogurt Cup,Dairy,Nestlé,True,26,Chilled (2-4°C),LOT-20241024-907,588,372,213,20,139,17,54.05,11512.65,4,Supermarket C - HSR Layout
19195,2023-11-20,2023-05-04,2024-01-20,61,False,8899,Soda 500ml,Beverages,Coca-Cola,False,261,Ambient (20-25°C),LOT-20230504-134,909,640,228,19,393,102,102.61,23395.08,5,Supermarket C - HSR Layout
19196,2024-05-10,2024-05-01,2024-05-12,2,True,4912,Tomato,Vegetables,Namdhari,True,11,Cool (10-15°C),LOT-20240501-704,257,120,83,5,32,32,26.96,2237.68,2,Supermarket C - HSR Layout
19197,2023-09-25,2023-09-15,2023-10-14,19,False,5925,Paneer 200g,Dairy,Nandini,True,29,Chilled (2-4°C),LOT-20230915-987,246,179,129,9,41,0,89.58,11555.82,4,Supermarket C - HSR Layout
19198,2023-09-09,2023-02-02,2024-01-22,135,False,9738,Potato Chips 100g,Snacks,Lays,False,354,Ambient (20-25°C),LOT-20230202-181,990,487,195,20,272,31,94.34,18396.3,3,Supermarket C - HSR Layout
19199,2023-12-21,2023-12-05,2023-12-25,4,False,3505,Banana,Fruits,FreshFarms,True,20,Cool (10-15°C),LOT-20231205-365,392,190,64,14,112,14,92.34,5909.76,2,Supermarket C - HSR Layout
19200,2025-05-25,2025-05-13,2025-06-06,12,False,5358,Butter 100g,Dairy,Amul,True,24,Chilled (2-4°C),LOT-20250513-592,208,59,23,4,32,5,60.11,1382.53,4,Supermarket C - HSR Layout
19201,2023-09-02,2023-08-08,2023-09-02,0,True,5327,Milk 500ml,Dairy,Amul,True,25,Chilled (2-4°C),LOT-20230808-566,521,349,132,15,202,202,105.1,13873.2,2,Supermarket C - HSR Layout
19202,2025-06-18,2025-06-14,2025-06-25,7,False,7812,Eggs Dozen,Meat,Local Farm,True,11,Frozen (-18°C),LOT-20250614-232,99,60,26,5,29,6,162.32,4220.32,3,Supermarket C - HSR Layout
19203,2024-10-31,2024-10-20,2024-11-16,16,False,5970,Yogurt Cup,Dairy,Nestlé,True,27,Chilled (2-4°C),LOT-20241020-754,774,561,415,23,123,5,67.27,27917.05,5,Supermarket C - HSR Layout
19204,2024-07-01,2023-11-27,2024-07-09,8,False,8898,Cold Coffee 200ml,Beverages,Nestlé,False,225,Ambient (20-25°C),LOT-20231127-514,869,829,284,25,520,94,113.57,32253.88,3,Supermarket C - HSR Layout
19205,2023-06-08,2023-06-03,2023-06-11,3,True,7513,Eggs Dozen,Meat,Local Farm,True,8,Frozen (-18°C),LOT-20230603-276,217,103,50,6,47,47,205.02,10251.0,4,Supermarket C - HSR Layout
19206,2024-03-02,2024-02-20,2024-03-20,18,False,5276,Yogurt Cup,Dairy,Nestlé,True,29,Chilled (2-4°C),LOT-20240220-226,707,394,185,22,187,47,80.27,14849.95,4,Supermarket C - HSR Layout
19207,2025-02-01,2025-01-23,2025-02-02,1,True,4451,Tomato,Vegetables,Namdhari,True,10,Cool (10-15°C),LOT-20250123-638,174,113,25,12,76,76,19.78,494.5,4,Supermarket C - HSR Layout
19208,2024-06-19,2024-06-16,2024-06-19,0,True,6245,Pav 6pc,Bakery,Modern Foods,True,3,Ambient (20-25°C),LOT-20240616-633,582,431,227,26,178,178,26.43,5999.61,2,Supermarket C - HSR Layout
19209,2023-09-29,2023-09-06,2023-09-30,1,True,5700,Curd 400g,Dairy,Amul,True,24,Chilled (2-4°C),LOT-20230906-125,396,219,107,17,95,95,104.04,11132.28,3,Supermarket C - HSR Layout
19210,2024-04-21,2024-04-19,2024-04-24,3,True,7041,Fish Fillet 500g,Meat,FreshToHome,True,5,Frozen (-18°C),LOT-20240419-886,513,352,207,13,132,132,141.59,29309.13,5,Supermarket C - HSR Layout
19211,2024-05-15,2024-05-04,2024-05-17,2,True,4165,Tomato,Vegetables,Namdhari,True,13,Cool (10-15°C),LOT-20240504-248,504,504,307,17,180,180,35.91,11024.37,3,Supermarket C - HSR Layout
19212,2025-07-23,2025-02-23,2025-11-30,130,False,9602,Potato Chips 100g,Snacks,Lays,False,280,Ambient (20-25°C),LOT-20250223-564,1043,588,265,15,308,9,25.46,6746.9,3,Supermarket C - HSR Layout
19213,2023-10-10,2023-10-10,2023-10-18,8,False,3091,Orange,Fruits,Del Monte,True,8,Cool (10-15°C),LOT-20231010-268,426,334,177,18,139,24,82.47,14597.19,4,Supermarket C - HSR Layout
19214,2024-12-21,2024-12-21,2024-12-29,8,False,7902,Fish Fillet 500g,Meat,FreshToHome,True,8,Frozen (-18°C),LOT-20241221-221,454,302,199,16,87,19,270.67,53863.33,4,Supermarket C - HSR Layout
19215,2024-09-08,2023-10-21,2024-09-08,0,True,8633,Cold Coffee 200ml,Beverages,Nestlé,False,323,Ambient (20-25°C),LOT-20231021-126,1117,638,156,19,463,463,115.77,18060.12,2,Supermarket C - HSR Layout
19216,2024-02-05,2024-01-30,2024-02-08,3,True,4187,Potato,Vegetables,Namdhari,True,9,Cool (10-15°C),LOT-20240130-210,391,259,130,14,115,115,54.99,7148.7,5,Supermarket C - HSR Layout
19217,2024-04-03,2024-03-22,2024-04-20,17,False,5652,Butter 100g,Dairy,Amul,True,29,Chilled (2-4°C),LOT-20240322-761,535,289,177,11,101,25,99.93,17687.61,5,Supermarket C - HSR Layout
19218,2024-10-14,2024-05-23,2024-11-30,47,False,8996,Cold Coffee 200ml,Beverages,Nestlé,False,191,Ambient (20-25°C),LOT-20240523-628,1125,1125,350,46,729,98,77.3,27055.0,3,Supermarket C - HSR Layout
19219,2024-07-03,2024-07-01,2025-02-12,224,False,9468,Chocolate Bar 45g,Snacks,Cadbury,False,226,Ambient (20-25°C),LOT-20240701-301,1115,608,303,17,288,37,17.98,5447.94,5,Supermarket C - HSR Layout
19220,2025-01-19,2025-01-09,2025-01-22,3,True,5037,Curd 400g,Dairy,Amul,True,13,Chilled (2-4°C),LOT-20250109-584,409,298,204,14,80,80,50.5,10302.0,3,Supermarket C - HSR Layout
19221,2023-12-22,2023-12-05,2024-04-30,130,False,8089,Mango Juice 1L,Beverages,Paper Boat,False,147,Ambient (20-25°C),LOT-20231205-783,828,549,138,24,387,108,74.8,10322.4,4,Supermarket C - HSR Layout
19222,2023-10-10,2023-04-06,2024-03-15,157,False,8461,Cold Coffee 200ml,Beverages,Nestlé,False,344,Ambient (20-25°C),LOT-20230406-985,834,551,238,12,301,38,110.79,26368.02,3,Supermarket C - HSR Layout
19223,2023-10-04,2023-09-28,2023-10-06,2,True,4104,Onion,Vegetables,Namdhari,True,8,Cool (10-15°C),LOT-20230928-910,381,339,150,29,160,160,18.88,2832.0,4,Supermarket C - HSR Layout
19224,2024-12-12,2024-12-08,2024-12-15,3,True,4601,Carrot,Vegetables,FarmGate,True,7,Cool (10-15°C),LOT-20241208-208,478,264,121,21,122,122,38.1,4610.1,3,Supermarket C - HSR Layout
19225,2025-04-23,2025-04-13,2025-05-06,13,False,5851,Paneer 200g,Dairy,Nandini,True,23,Chilled (2-4°C),LOT-20250413-935,385,328,173,23,132,24,20.64,3570.72,5,Supermarket C - HSR Layout
19226,2025-08-12,2025-05-29,2025-10-07,56,False,9911,Biscuit 200g,Snacks,Parle,False,131,Ambient (20-25°C),LOT-20250529-439,822,774,270,28,476,66,32.19,8691.3,3,Supermarket C - HSR Layout
19227,2025-06-11,2025-06-09,2025-06-15,4,False,7983,Eggs Dozen,Meat,Local Farm,True,6,Frozen (-18°C),LOT-20250609-220,852,690,231,46,413,102,381.35,88091.85,5,Supermarket C - HSR Layout
19228,2023-09-28,2023-08-11,2024-03-30,184,False,9926,Biscuit 200g,Snacks,Parle,False,232,Ambient (20-25°C),LOT-20230811-403,947,684,368,15,301,3,58.63,21575.84,4,Supermarket C - HSR Layout
19229,2024-02-19,2024-02-18,2024-02-22,3,True,6716,Croissant,Bakery,Local Bakery,True,4,Ambient (20-25°C),LOT-20240218-224,752,376,300,10,66,66,114.1,34230.0,5,Supermarket C - HSR Layout
19230,2024-03-28,2024-03-22,2024-03-29,1,True,4320,Onion,Vegetables,Namdhari,True,7,Cool (10-15°C),LOT-20240322-304,287,254,144,16,94,94,22.38,3222.72,4,Supermarket C - HSR Layout
19231,2024-10-25,2024-07-02,2025-05-27,214,False,9069,Chocolate Bar 45g,Snacks,Cadbury,False,329,Ambient (20-25°C),LOT-20240702-541,1034,790,310,23,457,128,49.38,15307.8,5,Supermarket C - HSR Layout
19232,2023-10-05,2023-09-30,2023-10-11,6,False,5256,Milk 500ml,Dairy,Amul,True,11,Chilled (2-4°C),LOT-20230930-452,476,476,297,19,160,28,81.75,24279.75,5,Supermarket C - HSR Layout
19233,2023-01-16,2023-01-12,2023-01-20,4,False,4702,Carrot,Vegetables,FarmGate,True,8,Cool (10-15°C),LOT-20230112-395,472,286,173,15,98,8,51.19,8855.87,4,Supermarket C - HSR Layout
19234,2023-05-29,2023-05-27,2023-06-09,11,False,7088,Mutton Curry Cut 500g,Meat,Licious,True,13,Frozen (-18°C),LOT-20230527-377,480,233,94,15,124,13,243.92,22928.48,5,Supermarket C - HSR Layout
19235,2024-10-27,2024-08-05,2025-02-06,102,False,8023,Soda 500ml,Beverages,Coca-Cola,False,185,Ambient (20-25°C),LOT-20240805-222,876,325,140,8,177,45,85.6,11984.0,5,Supermarket C - HSR Layout
19236,2023-11-02,2023-10-18,2023-11-06,4,False,3470,Grapes,Fruits,Reliance Fresh,True,19,Cool (10-15°C),LOT-20231018-842,424,377,116,39,222,36,52.34,6071.44,2,Supermarket C - HSR Layout
19237,2023-11-11,2023-10-14,2024-03-14,124,False,8168,Orange Juice 1L,Beverages,Real,False,152,Ambient (20-25°C),LOT-20231014-647,1029,792,170,29,593,140,17.86,3036.2,4,Supermarket C - HSR Layout
19238,2024-07-22,2024-07-16,2024-07-22,0,True,6244,Croissant,Bakery,Local Bakery,True,6,Ambient (20-25°C),LOT-20240716-889,412,308,177,14,117,117,55.38,9802.26,3,Supermarket C - HSR Layout
19239,2023-12-03,2023-08-26,2024-05-03,152,False,8012,Orange Juice 1L,Beverages,Real,False,251,Ambient (20-25°C),LOT-20230826-258,721,643,191,22,430,80,67.15,12825.65,4,Supermarket C - HSR Layout
19240,2023-10-20,2023-10-20,2023-10-30,10,False,3543,Pomegranate,Fruits,FreshFarms,True,10,Cool (10-15°C),LOT-20231020-334,611,391,326,10,55,10,48.71,15879.46,4,Supermarket C - HSR Layout
19241,2023-09-06,2023-08-30,2023-09-15,9,False,3424,Grapes,Fruits,Reliance Fresh,True,16,Cool (10-15°C),LOT-20230830-467,545,465,231,31,203,21,40.3,9309.3,5,Supermarket C - HSR Layout
19242,2023-11-25,2023-11-22,2023-11-27,2,True,6084,Croissant,Bakery,Local Bakery,True,5,Ambient (20-25°C),LOT-20231122-470,698,648,302,50,296,296,53.84,16259.68,4,Supermarket C - HSR Layout
19243,2023-05-04,2023-02-03,2023-09-06,125,False,9480,Biscuit 200g,Snacks,Parle,False,215,Ambient (20-25°C),LOT-20230203-299,718,487,214,11,262,74,10.59,2266.26,4,Supermarket C - HSR Layout
19244,2024-08-16,2024-08-01,2024-08-19,3,True,3440,Mango,Fruits,FreshFarms,True,18,Cool (10-15°C),LOT-20240801-190,324,226,122,13,91,91,57.12,6968.64,3,Supermarket C - HSR Layout
19245,2023-08-26,2023-02-19,2023-12-26,122,False,8863,Packaged Water 1L,Beverages,Bisleri,False,310,Ambient (20-25°C),LOT-20230219-549,1003,699,241,17,441,121,87.22,21020.02,4,Supermarket C - HSR Layout
19246,2023-12-14,2023-12-13,2023-12-21,7,False,4704,Carrot,Vegetables,FarmGate,True,8,Cool (10-15°C),LOT-20231213-893,450,250,115,24,111,27,59.86,6883.9,5,Supermarket C - HSR Layout
19247,2024-03-12,2024-03-09,2024-03-12,0,True,6520,Sandwich Bread,Bakery,Britannia,True,3,Ambient (20-25°C),LOT-20240309-668,538,320,134,23,163,163,80.13,10737.42,1,Supermarket C - HSR Layout
19248,2023-07-23,2023-07-12,2023-07-23,0,True,4585,Potato,Vegetables,Namdhari,True,11,Cool (10-15°C),LOT-20230712-897,294,158,68,9,81,81,33.67,2289.56,2,Supermarket C - HSR Layout
19249,2023-12-08,2023-12-08,2023-12-13,5,False,7816,Eggs Dozen,Meat,Local Farm,True,5,Frozen (-18°C),LOT-20231208-115,322,243,116,15,112,20,262.96,30503.36,3,Supermarket C - HSR Layout
19250,2024-03-26,2023-10-08,2024-04-21,26,False,9773,Biscuit 200g,Snacks,Parle,False,196,Ambient (20-25°C),LOT-20231008-727,1035,647,283,15,349,98,102.81,29095.23,4,Supermarket C - HSR Layout
19251,2023-07-22,2023-07-22,2023-07-28,6,False,6606,Sandwich Bread,Bakery,Britannia,True,6,Ambient (20-25°C),LOT-20230722-720,501,358,230,16,112,18,53.01,12192.3,5,Supermarket C - HSR Layout
19252,2024-06-09,2024-06-06,2024-06-14,5,False,4653,Onion,Vegetables,Namdhari,True,8,Cool (10-15°C),LOT-20240606-855,303,227,111,14,102,19,55.73,6186.03,5,Supermarket C - HSR Layout
19253,2025-10-18,2025-04-04,2025-11-19,32,False,9732,Masala Namkeen 150g,Snacks,Haldiram's,False,229,Ambient (20-25°C),LOT-20250404-391,939,681,247,22,412,96,25.87,6389.89,3,Supermarket C - HSR Layout
19254,2024-06-24,2024-06-22,2024-06-30,6,False,7022,Mutton Curry Cut 500g,Meat,Licious,True,8,Frozen (-18°C),LOT-20240622-425,546,377,146,27,204,34,129.33,18882.18,4,Supermarket C - HSR Layout
19255,2025-07-18,2025-03-10,2025-11-02,107,False,8287,Soda 500ml,Beverages,Coca-Cola,False,237,Ambient (20-25°C),LOT-20250310-530,1026,734,275,21,438,42,64.08,17622.0,3,Supermarket C - HSR Layout
19256,2024-11-30,2024-03-27,2025-01-22,53,False,9173,Chocolate Bar 45g,Snacks,Cadbury,False,301,Ambient (20-25°C),LOT-20240327-495,689,562,231,12,319,79,62.19,14365.89,4,Supermarket C - HSR Layout
19257,2023-03-26,2023-03-15,2023-03-28,2,True,3137,Grapes,Fruits,Reliance Fresh,True,13,Cool (10-15°C),LOT-20230315-353,569,282,153,15,114,114,47.89,7327.17,5,Supermarket C - HSR Layout
19258,2024-01-26,2024-01-20,2024-01-29,3,True,4322,Spinach,Vegetables,FarmGate,True,9,Cool (10-15°C),LOT-20240120-528,649,497,253,26,218,218,17.77,4495.81,4,Supermarket C - HSR Layout
19259,2025-03-21,2025-03-16,2025-04-01,11,False,5900,Paneer 200g,Dairy,Nandini,True,16,Chilled (2-4°C),LOT-20250316-123,386,228,129,10,89,1,107.25,13835.25,5,Supermarket C - HSR Layout
19260,2025-05-21,2025-05-03,2025-05-24,3,True,5614,Curd 400g,Dairy,Amul,True,21,Chilled (2-4°C),LOT-20250503-608,359,234,170,9,55,55,110.8,18836.0,4,Supermarket C - HSR Layout
19261,2024-03-11,2024-03-09,2024-03-17,6,False,4285,Potato,Vegetables,Namdhari,True,8,Cool (10-15°C),LOT-20240309-820,505,355,160,23,172,20,43.16,6905.6,5,Supermarket C - HSR Layout
19262,2023-02-18,2023-02-18,2023-03-09,19,False,3123,Orange,Fruits,Del Monte,True,19,Cool (10-15°C),LOT-20230218-488,423,329,147,21,161,0,113.78,16725.66,4,Supermarket C - HSR Layout
19263,2024-07-16,2024-07-06,2024-07-16,0,True,3109,Apple,Fruits,Del Monte,True,10,Cool (10-15°C),LOT-20240706-361,555,377,187,27,163,163,66.55,12444.85,3,Supermarket C - HSR Layout
19264,2023-04-13,2023-04-12,2023-04-18,5,False,7590,Chicken Breast 500g,Meat,Licious,True,6,Frozen (-18°C),LOT-20230412-153,478,442,183,36,223,12,316.36,57893.88,5,Supermarket C - HSR Layout
19265,2024-04-09,2024-02-06,2024-12-19,254,False,9569,Masala Namkeen 150g,Snacks,Haldiram's,False,317,Ambient (20-25°C),LOT-20240206-733,1131,752,320,20,412,47,63.65,20368.0,5,Supermarket C - HSR Layout
19266,2025-02-23,2025-02-17,2025-03-01,6,False,4130,Onion,Vegetables,Namdhari,True,12,Cool (10-15°C),LOT-20250217-650,600,551,231,41,279,38,51.91,11991.21,3,Supermarket C - HSR Layout
19267,2025-07-21,2025-05-27,2025-12-18,150,False,9871,Masala Namkeen 150g,Snacks,Haldiram's,False,205,Ambient (20-25°C),LOT-20250527-484,658,412,224,9,179,5,62.88,14085.12,4,Supermarket C - HSR Layout
19268,2024-04-20,2023-08-25,2024-07-12,83,False,9330,Masala Namkeen 150g,Snacks,Haldiram's,False,322,Ambient (20-25°C),LOT-20230825-162,1099,435,146,19,270,80,28.14,4108.44,5,Supermarket C - HSR Layout
19269,2023-09-01,2023-08-05,2024-04-15,227,False,9687,Potato Chips 100g,Snacks,Lays,False,254,Ambient (20-25°C),LOT-20230805-511,1096,763,286,26,451,78,112.44,32157.84,4,Supermarket C - HSR Layout
19270,2023-10-05,2023-02-18,2024-01-24,111,False,8375,Orange Juice 1L,Beverages,Real,False,340,Ambient (20-25°C),LOT-20230218-260,892,773,273,27,473,36,40.77,11130.21,3,Supermarket C - HSR Layout
19271,2024-03-26,2024-03-16,2024-03-27,1,True,3547,Grapes,Fruits,Reliance Fresh,True,11,Cool (10-15°C),LOT-20240316-753,209,173,79,5,89,89,55.58,4390.82,2,Supermarket C - HSR Layout
19272,2023-09-05,2023-09-02,2023-09-18,13,False,3768,Orange,Fruits,Del Monte,True,16,Cool (10-15°C),LOT-20230902-369,422,303,121,20,162,29,69.37,8393.77,5,Supermarket C - HSR Layout
